date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:37:34	2537/2537	---MC-	200	added ('OK')	application/json	date:Thu,%2022%20Apr%202021%2019:37:33%20GMT	https://hoiwa.fi/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhoiwa.fi%2Fkotisairaanhoito%2F	C:/My%20Web%20Sites/super/hoiwa.fi/wp-json/oembed/1.0/embede572.json	(from https://hoiwa.fi/kotisairaanhoito/)
22:37:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Apr%202021%2019:37:33%20GMT	https://hoiwa.fi/?p=247	C:/My%20Web%20Sites/super/hoiwa.fi/index8cf0.html	(from https://hoiwa.fi/kotisairaanhoito/)
22:37:35	2677/2677	---MC-	200	added ('OK')	text/xml	date:Thu,%2022%20Apr%202021%2019:37:34%20GMT	https://hoiwa.fi/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhoiwa.fi%2Fkotisairaanhoito%2F&format=xml	C:/My%20Web%20Sites/super/hoiwa.fi/wp-json/oembed/1.0/embed7c28	(from https://hoiwa.fi/kotisairaanhoito/)
22:37:36	32129/32129	---M--	200	added ('OK')	text/css	date:Mon,%2019%20Apr%202021%2004:40:11%20GMT	https://hoiwa.fi/wp-content/et-cache/247/et-core-unified-247-16188072113539.min.css	C:/My%20Web%20Sites/super/hoiwa.fi/wp-content/et-cache/247/et-core-unified-247-16188072113539.min.css	(from https://hoiwa.fi/kotisairaanhoito/)
22:37:38	32924/32924	---MC-	200	added ('OK')	application/json	date:Thu,%2022%20Apr%202021%2019:37:36%20GMT	https://hoiwa.fi/wp-json/wp/v2/pages/251	C:/My%20Web%20Sites/super/hoiwa.fi/wp-json/wp/v2/pages/251.json	(from https://hoiwa.fi/kielipalvelut/)
22:37:39	2591/2591	---MC-	200	added ('OK')	application/json	date:Thu,%2022%20Apr%202021%2019:37:37%20GMT	https://hoiwa.fi/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhoiwa.fi%2Fkielipalvelut%2F	C:/My%20Web%20Sites/super/hoiwa.fi/wp-json/oembed/1.0/embed2e5f.json	(from https://hoiwa.fi/kielipalvelut/)
22:37:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Apr%202021%2019:37:37%20GMT	https://hoiwa.fi/?p=251	C:/My%20Web%20Sites/super/hoiwa.fi/indexd6e1.html	(from https://hoiwa.fi/kielipalvelut/)
22:37:40	2731/2731	---MC-	200	added ('OK')	text/xml	date:Thu,%2022%20Apr%202021%2019:37:38%20GMT	https://hoiwa.fi/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhoiwa.fi%2Fkielipalvelut%2F&format=xml	C:/My%20Web%20Sites/super/hoiwa.fi/wp-json/oembed/1.0/embed6740	(from https://hoiwa.fi/kielipalvelut/)
22:37:41	22845/22845	---M--	200	added ('OK')	text/css	date:Mon,%2019%20Apr%202021%2006:33:36%20GMT	https://hoiwa.fi/wp-content/et-cache/251/et-core-unified-251-1618814015426.min.css	C:/My%20Web%20Sites/super/hoiwa.fi/wp-content/et-cache/251/et-core-unified-251-1618814015426.min.css	(from https://hoiwa.fi/kielipalvelut/)
22:37:42	49813/49813	---MC-	200	added ('OK')	application/json	date:Thu,%2022%20Apr%202021%2019:37:40%20GMT	https://hoiwa.fi/wp-json/wp/v2/pages/123	C:/My%20Web%20Sites/super/hoiwa.fi/wp-json/wp/v2/pages/123.json	(from https://hoiwa.fi/rekrytointipalvelu/)
22:37:43	2572/2572	---MC-	200	added ('OK')	application/json	date:Thu,%2022%20Apr%202021%2019:37:42%20GMT	https://hoiwa.fi/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhoiwa.fi%2Frekrytointipalvelu%2F	C:/My%20Web%20Sites/super/hoiwa.fi/wp-json/oembed/1.0/embedb9ec.json	(from https://hoiwa.fi/rekrytointipalvelu/)
22:37:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Apr%202021%2019:37:42%20GMT	https://hoiwa.fi/?p=123	C:/My%20Web%20Sites/super/hoiwa.fi/indexb8c4.html	(from https://hoiwa.fi/rekrytointipalvelu/)
22:37:45	2712/2712	---MC-	200	added ('OK')	text/xml	date:Thu,%2022%20Apr%202021%2019:37:43%20GMT	https://hoiwa.fi/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhoiwa.fi%2Frekrytointipalvelu%2F&format=xml	C:/My%20Web%20Sites/super/hoiwa.fi/wp-json/oembed/1.0/embed13aa	(from https://hoiwa.fi/rekrytointipalvelu/)
22:37:46	35567/35567	---M--	200	added ('OK')	text/css	date:Mon,%2019%20Apr%202021%2004:39:38%20GMT	https://hoiwa.fi/wp-content/et-cache/123/et-core-unified-123-16188071779594.min.css	C:/My%20Web%20Sites/super/hoiwa.fi/wp-content/et-cache/123/et-core-unified-123-16188071779594.min.css	(from https://hoiwa.fi/rekrytointipalvelu/)
22:37:48	202957/202957	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2010:50:00%20GMT	https://hoiwa.fi/wp-content/uploads/2020/09/javier-matheu-9dwZY2kcKdA-unsplash.jpg	C:/My%20Web%20Sites/super/hoiwa.fi/wp-content/uploads/2020/09/javier-matheu-9dwZY2kcKdA-unsplash.jpg	(from https://hoiwa.fi/rekrytointipalvelu/)
22:37:48	116584/116584	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Mar%202021%2010:57:39%20GMT	https://hoiwa.fi/wp-content/uploads/2020/09/creators-collective-QnodurYxJcQ-unsplash-e1614941859381.jpg	C:/My%20Web%20Sites/super/hoiwa.fi/wp-content/uploads/2020/09/creators-collective-QnodurYxJcQ-unsplash-e1614941859381.jpg	(from https://hoiwa.fi/rekrytointipalvelu/)
22:37:49	6118/6118	---M--	200	added ('OK')	image/png	date:Mon,%2021%20Sep%202020%2018:14:44%20GMT	https://hoiwa.fi/wp-content/uploads/2020/09/nurse.png	C:/My%20Web%20Sites/super/hoiwa.fi/wp-content/uploads/2020/09/nurse.png	(from https://hoiwa.fi/rekrytointipalvelu/)
22:37:51	30129/30129	---MC-	200	added ('OK')	application/json	date:Thu,%2022%20Apr%202021%2019:37:49%20GMT	https://hoiwa.fi/wp-json/wp/v2/pages/175	C:/My%20Web%20Sites/super/hoiwa.fi/wp-json/wp/v2/pages/175.json	(from https://hoiwa.fi/tyonhakijalle-tyopaikat/)
22:37:52	2582/2582	---MC-	200	added ('OK')	application/json	date:Thu,%2022%20Apr%202021%2019:37:50%20GMT	https://hoiwa.fi/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhoiwa.fi%2Ftyonhakijalle-tyopaikat%2F	C:/My%20Web%20Sites/super/hoiwa.fi/wp-json/oembed/1.0/embedef64.json	(from https://hoiwa.fi/tyonhakijalle-tyopaikat/)
22:37:52	523905/523905	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Mar%202021%2017:47:51%20GMT	https://hoiwa.fi/wp-content/uploads/2021/03/Hoiwa-3-kuva-Liivia-Pallas_-web.jpg	C:/My%20Web%20Sites/super/hoiwa.fi/wp-content/uploads/2021/03/Hoiwa-3-kuva-Liivia-Pallas_-web.jpg	(from https://hoiwa.fi/rekrytointipalvelu/)
22:37:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Apr%202021%2019:37:51%20GMT	https://hoiwa.fi/?p=175	C:/My%20Web%20Sites/super/hoiwa.fi/indexa09e.html	(from https://hoiwa.fi/tyonhakijalle-tyopaikat/)
22:37:53	2722/2722	---MC-	200	added ('OK')	text/xml	date:Thu,%2022%20Apr%202021%2019:37:51%20GMT	https://hoiwa.fi/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhoiwa.fi%2Ftyonhakijalle-tyopaikat%2F&format=xml	C:/My%20Web%20Sites/super/hoiwa.fi/wp-json/oembed/1.0/embed06d9	(from https://hoiwa.fi/tyonhakijalle-tyopaikat/)
22:37:54	19631/19631	---M--	200	added ('OK')	text/css	date:Sun,%2018%20Apr%202021%2018:56:42%20GMT	https://hoiwa.fi/wp-content/et-cache/175/et-core-unified-175-16187722012362.min.css	C:/My%20Web%20Sites/super/hoiwa.fi/wp-content/et-cache/175/et-core-unified-175-16187722012362.min.css	(from https://hoiwa.fi/tyonhakijalle-tyopaikat/)
22:37:56	18035/18035	---MC-	200	added ('OK')	application/json	date:Thu,%2022%20Apr%202021%2019:37:54%20GMT	https://hoiwa.fi/wp-json/wp/v2/pages/262	C:/My%20Web%20Sites/super/hoiwa.fi/wp-json/wp/v2/pages/262.json	(from https://hoiwa.fi/yhteystiedot/)
22:37:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Apr%202021%2019:37:55%20GMT	https://hoiwa.fi/?p=262	C:/My%20Web%20Sites/super/hoiwa.fi/index7d69.html	(from https://hoiwa.fi/yhteystiedot/)
22:37:57	2586/2586	---MC-	200	added ('OK')	application/json	date:Thu,%2022%20Apr%202021%2019:37:56%20GMT	https://hoiwa.fi/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhoiwa.fi%2Fyhteystiedot%2F	C:/My%20Web%20Sites/super/hoiwa.fi/wp-json/oembed/1.0/embedbb7f.json	(from https://hoiwa.fi/yhteystiedot/)
22:37:58	2726/2726	---MC-	200	added ('OK')	text/xml	date:Thu,%2022%20Apr%202021%2019:37:57%20GMT	https://hoiwa.fi/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhoiwa.fi%2Fyhteystiedot%2F&format=xml	C:/My%20Web%20Sites/super/hoiwa.fi/wp-json/oembed/1.0/embed3b47	(from https://hoiwa.fi/yhteystiedot/)
22:37:59	10509/10509	---M--	200	added ('OK')	text/css	date:Sun,%2018%20Apr%202021%2020:48:58%20GMT	https://hoiwa.fi/wp-content/et-cache/262/et-core-unified-262-1618778937001.min.css	C:/My%20Web%20Sites/super/hoiwa.fi/wp-content/et-cache/262/et-core-unified-262-1618778937001.min.css	(from https://hoiwa.fi/yhteystiedot/)
22:38:01	877/877	---MC-	200	added ('OK')	application/rss+xml	etag:%2263fb22b57920ddf53888e6b400b11b3c%22	https://hoiwa.fi/privacy-policy/feed/	C:/My%20Web%20Sites/super/hoiwa.fi/privacy-policy/feed/index.html	(from https://hoiwa.fi/privacy-policy/)
22:38:01	19204/19204	---MC-	200	added ('OK')	application/json	date:Thu,%2022%20Apr%202021%2019:37:59%20GMT	https://hoiwa.fi/wp-json/wp/v2/pages/3	C:/My%20Web%20Sites/super/hoiwa.fi/wp-json/wp/v2/pages/3.json	(from https://hoiwa.fi/privacy-policy/)
22:38:02	3359/3359	---MC-	200	added ('OK')	application/json	date:Thu,%2022%20Apr%202021%2019:38:00%20GMT	https://hoiwa.fi/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhoiwa.fi%2Fprivacy-policy%2F	C:/My%20Web%20Sites/super/hoiwa.fi/wp-json/oembed/1.0/embeda6ab.json	(from https://hoiwa.fi/privacy-policy/)
22:38:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Apr%202021%2019:38:00%20GMT	https://hoiwa.fi/?p=3	C:/My%20Web%20Sites/super/hoiwa.fi/index2207.html	(from https://hoiwa.fi/privacy-policy/)
22:38:03	3448/3448	---MC-	200	added ('OK')	text/xml	date:Thu,%2022%20Apr%202021%2019:38:02%20GMT	https://hoiwa.fi/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhoiwa.fi%2Fprivacy-policy%2F&format=xml	C:/My%20Web%20Sites/super/hoiwa.fi/wp-json/oembed/1.0/embed6ddb	(from https://hoiwa.fi/privacy-policy/)
22:38:04	3692/3692	---M--	200	added ('OK')	text/css	date:Mon,%2019%20Apr%202021%2016:04:23%20GMT	https://hoiwa.fi/wp-content/et-cache/3/et-core-unified-3-16188482625008.min.css	C:/My%20Web%20Sites/super/hoiwa.fi/wp-content/et-cache/3/et-core-unified-3-16188482625008.min.css	(from https://hoiwa.fi/privacy-policy/)
22:38:06	92564/92564	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2001%20Apr%202021%2009:37:51%20GMT	https://hoiwa.fi/wp-content/themes/Divi/core/admin/fonts/modules.eot	C:/My%20Web%20Sites/super/hoiwa.fi/wp-content/themes/Divi/core/admin/fonts/modules.eot	(from https://hoiwa.fi/wp-content/themes/Divi/style.css)
22:38:07	92564/92564	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2001%20Apr%202021%2009:37:51%20GMT	https://hoiwa.fi/wp-content/themes/Divi/core/admin/fonts/modules.eot?	C:/My%20Web%20Sites/super/hoiwa.fi/wp-content/themes/Divi/core/admin/fonts/modulesd41d.eot	(from https://hoiwa.fi/wp-content/themes/Divi/style.css)
22:38:08	92476/92476	---M--	200	added ('OK')	font/woff	date:Thu,%2001%20Apr%202021%2009:37:51%20GMT	https://hoiwa.fi/wp-content/themes/Divi/core/admin/fonts/modules.woff	C:/My%20Web%20Sites/super/hoiwa.fi/wp-content/themes/Divi/core/admin/fonts/modules.woff	(from https://hoiwa.fi/wp-content/themes/Divi/style.css)
22:38:09	1422/1422	---M--	200	added ('OK')	image/gif	date:Thu,%2001%20Apr%202021%2009:37:50%20GMT	https://hoiwa.fi/wp-content/themes/Divi/includes/builder/styles/images/subscribe-loader.gif	C:/My%20Web%20Sites/super/hoiwa.fi/wp-content/themes/Divi/includes/builder/styles/images/subscribe-loader.gif	(from https://hoiwa.fi/wp-content/themes/Divi/style.css)
22:38:10	9427/9427	---M--	200	added ('OK')	image/gif	date:Thu,%2001%20Apr%202021%2009:37:50%20GMT	https://hoiwa.fi/wp-content/themes/Divi/includes/builder/styles/images/preloader.gif	C:/My%20Web%20Sites/super/hoiwa.fi/wp-content/themes/Divi/includes/builder/styles/images/preloader.gif	(from https://hoiwa.fi/wp-content/themes/Divi/style.css)
22:38:10	301078/301078	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Apr%202021%2009:37:51%20GMT	https://hoiwa.fi/wp-content/themes/Divi/core/admin/fonts/modules.svg	C:/My%20Web%20Sites/super/hoiwa.fi/wp-content/themes/Divi/core/admin/fonts/modules.svg	(from https://hoiwa.fi/wp-content/themes/Divi/style.css)
22:38:11	17119/17119	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Apr%202021%2009:37:50%20GMT	https://hoiwa.fi/wp-content/themes/Divi/epanel/shortcodes/images/shortcodes-sprite.png	C:/My%20Web%20Sites/super/hoiwa.fi/wp-content/themes/Divi/epanel/shortcodes/images/shortcodes-sprite.png	(from https://hoiwa.fi/wp-content/themes/Divi/style.css)
22:38:14	159060/159060	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2010:50:39%20GMT	https://hoiwa.fi/wp-content/uploads/2020/09/mufid-majnun-oI20ehIGNd4-unsplash.jpg	C:/My%20Web%20Sites/super/hoiwa.fi/wp-content/uploads/2020/09/mufid-majnun-oI20ehIGNd4-unsplash.jpg	(from https://hoiwa.fi/wp-content/et-cache/728/et-core-unified-728-16187722765752.min.css)
22:38:15	243936/243936	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2010:50:44%20GMT	https://hoiwa.fi/wp-content/uploads/2020/09/rusty-watson-yIGinlYA6t8-unsplash.jpg	C:/My%20Web%20Sites/super/hoiwa.fi/wp-content/uploads/2020/09/rusty-watson-yIGinlYA6t8-unsplash.jpg	(from https://hoiwa.fi/wp-content/et-cache/1279/et-core-unified-1279-16187773712337.min.css)
22:38:18	224535/224535	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2010:48:56%20GMT	https://hoiwa.fi/wp-content/uploads/2020/09/georg-arthur-pflueger-eO_JhqabBY0-unsplash.jpg	C:/My%20Web%20Sites/super/hoiwa.fi/wp-content/uploads/2020/09/georg-arthur-pflueger-eO_JhqabBY0-unsplash.jpg	(from https://hoiwa.fi/wp-content/et-cache/247/et-core-unified-247-16188072113539.min.css)
22:38:18	381300/381300	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2010:49:52%20GMT	https://hoiwa.fi/wp-content/uploads/2020/09/national-cancer-institute-701-FJcjLAQ-unsplash.jpg	C:/My%20Web%20Sites/super/hoiwa.fi/wp-content/uploads/2020/09/national-cancer-institute-701-FJcjLAQ-unsplash.jpg	(from https://hoiwa.fi/wp-content/et-cache/228/et-core-unified-228-16187732913096.min.css)
22:38:19	916636/916636	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Mar%202021%2017:47:58%20GMT	https://hoiwa.fi/wp-content/uploads/2021/03/Hoiwa-4-kuva-Liivia-Pallas_-web.jpg	C:/My%20Web%20Sites/super/hoiwa.fi/wp-content/uploads/2021/03/Hoiwa-4-kuva-Liivia-Pallas_-web.jpg	(from https://hoiwa.fi/wp-content/et-cache/1327/et-core-unified-1327-16188171738087.min.css)
22:38:19	215675/215675	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Sep%202020%2014:49:56%20GMT	https://hoiwa.fi/wp-content/uploads/2020/09/mimi-thian-jxUuXxUFfp4-unsplash.jpg	C:/My%20Web%20Sites/super/hoiwa.fi/wp-content/uploads/2020/09/mimi-thian-jxUuXxUFfp4-unsplash.jpg	(from https://hoiwa.fi/wp-content/et-cache/251/et-core-unified-251-1618814015426.min.css)
22:38:21	196903/196903	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2010:50:05%20GMT	https://hoiwa.fi/wp-content/uploads/2020/09/javier-matheu-AHDeiqdiC7Q-unsplash.jpg	C:/My%20Web%20Sites/super/hoiwa.fi/wp-content/uploads/2020/09/javier-matheu-AHDeiqdiC7Q-unsplash.jpg	(from https://hoiwa.fi/wp-content/et-cache/123/et-core-unified-123-16188071779594.min.css)
22:38:21	118044/118044	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2010:49:47%20GMT	https://hoiwa.fi/wp-content/uploads/2020/09/samuel-scalzo-iqGtaQnk3VM-unsplash.jpg	C:/My%20Web%20Sites/super/hoiwa.fi/wp-content/uploads/2020/09/samuel-scalzo-iqGtaQnk3VM-unsplash.jpg	(from https://hoiwa.fi/wp-content/et-cache/262/et-core-unified-262-1618778937001.min.css)
